epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc,best_val_loss,is_best
1,1.0999718885573129,0.30158730158730157,1.1373947858810425,0.09523809523809523,0.09523809523809523,1.1373947858810425,True
2,1.048821108681815,0.3492063492063492,1.0755829811096191,0.2857142857142857,0.2857142857142857,1.0755829811096191,True
3,0.99628089912354,0.5079365079365079,1.016980528831482,0.38095238095238093,0.38095238095238093,1.016980528831482,True
4,0.9652666591462635,0.6349206349206349,0.9663227796554565,0.42857142857142855,0.42857142857142855,0.9663227796554565,True
5,0.9334928563662938,0.6190476190476191,0.9190934300422668,0.5238095238095238,0.5238095238095238,0.9190934300422668,True
6,0.8851773332035731,0.6507936507936508,0.8786886930465698,0.6190476190476191,0.6190476190476191,0.8786886930465698,True
7,0.8567526264796181,0.6666666666666666,0.8433440923690796,0.6190476190476191,0.6190476190476191,0.8433440923690796,True
8,0.8326675626966689,0.6666666666666666,0.81242835521698,0.6666666666666666,0.6666666666666666,0.81242835521698,True
9,0.8038484302778093,0.6349206349206349,0.7852336168289185,0.7142857142857143,0.7142857142857143,0.7852336168289185,True
10,0.7741946861857459,0.7301587301587301,0.7611376643180847,0.6666666666666666,0.7142857142857143,0.7852336168289185,False
11,0.7668851349088881,0.7142857142857143,0.73797607421875,0.6666666666666666,0.7142857142857143,0.7852336168289185,False
12,0.7482901187170119,0.6190476190476191,0.7166755795478821,0.6666666666666666,0.7142857142857143,0.7852336168289185,False
13,0.7305427732921782,0.6825396825396826,0.6963114738464355,0.6666666666666666,0.7142857142857143,0.7852336168289185,False
14,0.7087332691465106,0.746031746031746,0.6776639223098755,0.7142857142857143,0.7142857142857143,0.6776639223098755,True
15,0.6977486146820916,0.7142857142857143,0.6600550413131714,0.7619047619047619,0.7619047619047619,0.6600550413131714,True
16,0.6667384931019374,0.7301587301587301,0.644212007522583,0.8095238095238095,0.8095238095238095,0.644212007522583,True
17,0.6675637922589741,0.7619047619047619,0.6285344362258911,0.8571428571428571,0.8571428571428571,0.6285344362258911,True
18,0.6717188746210129,0.7142857142857143,0.6130759716033936,0.8571428571428571,0.8571428571428571,0.6130759716033936,True
19,0.635107453853365,0.7777777777777778,0.5977681875228882,0.9047619047619048,0.9047619047619048,0.5977681875228882,True
20,0.6371510180215987,0.7301587301587301,0.5837424397468567,0.9047619047619048,0.9047619047619048,0.5837424397468567,True
21,0.6110141603719621,0.746031746031746,0.5695546269416809,0.9523809523809523,0.9523809523809523,0.5695546269416809,True
22,0.6009977611284407,0.7301587301587301,0.5557655096054077,0.9523809523809523,0.9523809523809523,0.5557655096054077,True
23,0.5824408871786935,0.7619047619047619,0.5430405139923096,0.9523809523809523,0.9523809523809523,0.5430405139923096,True
24,0.5775208198834979,0.7777777777777778,0.5305874943733215,0.9523809523809523,0.9523809523809523,0.5305874943733215,True
25,0.5694994727770487,0.8095238095238095,0.5175663828849792,0.9523809523809523,0.9523809523809523,0.5175663828849792,True
26,0.5543224224968563,0.7936507936507936,0.505426287651062,0.9523809523809523,0.9523809523809523,0.505426287651062,True
27,0.5470787882804871,0.8253968253968254,0.4935024380683899,0.9523809523809523,0.9523809523809523,0.4935024380683899,True
28,0.5435369199230558,0.7936507936507936,0.48251256346702576,0.9523809523809523,0.9523809523809523,0.48251256346702576,True
29,0.5249957896414257,0.8095238095238095,0.47175049781799316,0.9523809523809523,0.9523809523809523,0.47175049781799316,True
30,0.5129676413914513,0.8253968253968254,0.4596906304359436,0.9523809523809523,0.9523809523809523,0.4596906304359436,True
31,0.5076595629964556,0.8412698412698413,0.4497639238834381,0.9523809523809523,0.9523809523809523,0.4497639238834381,True
32,0.49922050370110405,0.8412698412698413,0.439195454120636,0.9523809523809523,0.9523809523809523,0.439195454120636,True
33,0.503320144282447,0.8253968253968254,0.4290273189544678,0.9523809523809523,0.9523809523809523,0.4290273189544678,True
34,0.4838660042437296,0.8412698412698413,0.4200858175754547,0.9523809523809523,0.9523809523809523,0.4200858175754547,True
35,0.45759432798340205,0.8571428571428571,0.41087090969085693,0.9523809523809523,0.9523809523809523,0.41087090969085693,True
36,0.46123497779407197,0.873015873015873,0.4016354978084564,0.9523809523809523,0.9523809523809523,0.4016354978084564,True
37,0.448062400969248,0.8412698412698413,0.39270833134651184,0.9523809523809523,0.9523809523809523,0.39270833134651184,True
38,0.4454630584943862,0.8571428571428571,0.3850705623626709,0.9523809523809523,0.9523809523809523,0.3850705623626709,True
39,0.44409100025419207,0.873015873015873,0.3749869763851166,0.9523809523809523,0.9523809523809523,0.3749869763851166,True
40,0.41793564435035463,0.8571428571428571,0.36720511317253113,0.9523809523809523,0.9523809523809523,0.36720511317253113,True
41,0.41354696618186104,0.8571428571428571,0.35968464612960815,0.9523809523809523,0.9523809523809523,0.35968464612960815,True
42,0.4032690974455031,0.873015873015873,0.35057201981544495,0.9523809523809523,0.9523809523809523,0.35057201981544495,True
43,0.38744366074365283,0.873015873015873,0.3428509533405304,0.9523809523809523,0.9523809523809523,0.3428509533405304,True
44,0.38411594998268855,0.873015873015873,0.33615440130233765,0.9523809523809523,0.9523809523809523,0.33615440130233765,True
45,0.3841404427611639,0.8571428571428571,0.3285141587257385,0.9523809523809523,0.9523809523809523,0.3285141587257385,True
46,0.4008500703743526,0.8412698412698413,0.32161903381347656,0.9523809523809523,0.9523809523809523,0.32161903381347656,True
47,0.37508585812553524,0.873015873015873,0.3151203393936157,0.9523809523809523,0.9523809523809523,0.3151203393936157,True
48,0.3795967759594085,0.873015873015873,0.30805402994155884,0.9523809523809523,0.9523809523809523,0.30805402994155884,True
49,0.3660751245324574,0.8571428571428571,0.3016960620880127,0.9523809523809523,0.9523809523809523,0.3016960620880127,True
50,0.3676392175848522,0.873015873015873,0.29636481404304504,0.9523809523809523,0.9523809523809523,0.29636481404304504,True
51,0.35852203151536366,0.8571428571428571,0.28904396295547485,0.9523809523809523,0.9523809523809523,0.28904396295547485,True
52,0.33483108688914587,0.8888888888888888,0.28251463174819946,0.9523809523809523,0.9523809523809523,0.28251463174819946,True
53,0.3462907217797779,0.8888888888888888,0.2773510217666626,0.9523809523809523,0.9523809523809523,0.2773510217666626,True
54,0.3512180773984818,0.873015873015873,0.2710093855857849,0.9523809523809523,0.9523809523809523,0.2710093855857849,True
55,0.3496469065310463,0.8571428571428571,0.2657178044319153,0.9523809523809523,0.9523809523809523,0.2657178044319153,True
56,0.33334633660694907,0.8571428571428571,0.2591898739337921,1.0,1.0,0.2591898739337921,True
57,0.32594254471006845,0.8888888888888888,0.25467848777770996,1.0,1.0,0.25467848777770996,True
58,0.320592852338912,0.8571428571428571,0.25052395462989807,1.0,1.0,0.25052395462989807,True
59,0.3182466257186163,0.8888888888888888,0.24540579319000244,1.0,1.0,0.24540579319000244,True
60,0.29941250218285453,0.9206349206349206,0.24091972410678864,1.0,1.0,0.24091972410678864,True
61,0.3082648482587602,0.8888888888888888,0.2360384166240692,1.0,1.0,0.2360384166240692,True
62,0.30589662752454244,0.8888888888888888,0.23088781535625458,1.0,1.0,0.23088781535625458,True
63,0.29263713766658117,0.8888888888888888,0.22638070583343506,1.0,1.0,0.22638070583343506,True
64,0.2980494016692752,0.9206349206349206,0.22246134281158447,1.0,1.0,0.22246134281158447,True
65,0.2891136228092133,0.9047619047619048,0.2173183709383011,1.0,1.0,0.2173183709383011,True
66,0.2731239450356317,0.9206349206349206,0.21338628232479095,1.0,1.0,0.21338628232479095,True
67,0.27368725552445367,0.9365079365079365,0.2096402794122696,1.0,1.0,0.2096402794122696,True
68,0.28260894687402816,0.8888888888888888,0.2068600356578827,1.0,1.0,0.2068600356578827,True
69,0.2700319696986486,0.9206349206349206,0.2036399096250534,1.0,1.0,0.2036399096250534,True
70,0.2635679997148968,0.9682539682539683,0.19882909953594208,1.0,1.0,0.19882909953594208,True
71,0.2738367735393464,0.8888888888888888,0.19401466846466064,1.0,1.0,0.19401466846466064,True
72,0.24868212143580118,0.9047619047619048,0.19007714092731476,1.0,1.0,0.19007714092731476,True
73,0.25344846953475286,0.9365079365079365,0.18631742894649506,1.0,1.0,0.18631742894649506,True
74,0.24642812165002975,0.9047619047619048,0.18298056721687317,1.0,1.0,0.18298056721687317,True
75,0.27473317985496826,0.8888888888888888,0.1802779883146286,1.0,1.0,0.1802779883146286,True
76,0.23818713828684793,0.9365079365079365,0.1777646243572235,1.0,1.0,0.1777646243572235,True
77,0.2514734249266367,0.9206349206349206,0.17477825284004211,1.0,1.0,0.17477825284004211,True
78,0.25258088017266894,0.9047619047619048,0.17276093363761902,1.0,1.0,0.17276093363761902,True
79,0.22474049315566108,0.9365079365079365,0.17030271887779236,1.0,1.0,0.17030271887779236,True
80,0.22587289176289999,0.9365079365079365,0.16724780201911926,1.0,1.0,0.16724780201911926,True
81,0.23560103821376013,0.9523809523809523,0.1634717881679535,1.0,1.0,0.1634717881679535,True
82,0.23009146537099565,0.9523809523809523,0.16066554188728333,1.0,1.0,0.16066554188728333,True
83,0.21461569364108737,0.9682539682539683,0.158381387591362,1.0,1.0,0.158381387591362,True
84,0.22117203663265894,0.9365079365079365,0.15461216866970062,1.0,1.0,0.15461216866970062,True
85,0.22428626247814723,0.9523809523809523,0.1530534029006958,1.0,1.0,0.1530534029006958,True
86,0.2290752690935892,0.9365079365079365,0.15064769983291626,1.0,1.0,0.15064769983291626,True
87,0.20950152760460264,0.9682539682539683,0.14843368530273438,1.0,1.0,0.14843368530273438,True
88,0.2144024180514472,0.9523809523809523,0.14537470042705536,1.0,1.0,0.14537470042705536,True
89,0.21049437589115566,0.9682539682539683,0.1416550874710083,1.0,1.0,0.1416550874710083,True
90,0.20864447927664195,0.9523809523809523,0.13899217545986176,1.0,1.0,0.13899217545986176,True
91,0.19015197006482926,0.9523809523809523,0.1376202404499054,1.0,1.0,0.1376202404499054,True
92,0.19488009952363514,0.9682539682539683,0.1356874406337738,1.0,1.0,0.1356874406337738,True
93,0.2126681851962256,0.9682539682539683,0.13340498507022858,1.0,1.0,0.13340498507022858,True
94,0.20168983865351903,0.9523809523809523,0.1314552277326584,1.0,1.0,0.1314552277326584,True
95,0.19357773898139832,0.9682539682539683,0.1299164891242981,1.0,1.0,0.1299164891242981,True
96,0.17964445882373387,0.9841269841269841,0.12810969352722168,1.0,1.0,0.12810969352722168,True
97,0.1950341406322661,0.9841269841269841,0.12648212909698486,1.0,1.0,0.12648212909698486,True
98,0.19127698928590806,0.9841269841269841,0.12399083375930786,1.0,1.0,0.12399083375930786,True
99,0.1843062350674281,0.9682539682539683,0.12193267792463303,1.0,1.0,0.12193267792463303,True
100,0.17839151549906956,0.9841269841269841,0.12001551687717438,1.0,1.0,0.12001551687717438,True
101,0.17432118644790043,0.9523809523809523,0.11815903335809708,1.0,1.0,0.11815903335809708,True
102,0.17600592048395247,0.9841269841269841,0.11659721285104752,1.0,1.0,0.11659721285104752,True
103,0.16463116686495524,0.9841269841269841,0.11506249010562897,1.0,1.0,0.11506249010562897,True
104,0.18679126103719076,0.9841269841269841,0.11336363852024078,1.0,1.0,0.11336363852024078,True
105,0.17642996779509953,0.9682539682539683,0.11199374496936798,1.0,1.0,0.11199374496936798,True
106,0.16781135210915218,0.9841269841269841,0.11042215675115585,1.0,1.0,0.11042215675115585,True
107,0.15994566974658814,0.9682539682539683,0.10908191651105881,1.0,1.0,0.10908191651105881,True
108,0.14644735554854074,1.0,0.10747605562210083,1.0,1.0,0.10747605562210083,True
109,0.16686980012390348,0.9841269841269841,0.10610591620206833,1.0,1.0,0.10610591620206833,True
110,0.16414399870804378,0.9841269841269841,0.10370322316884995,1.0,1.0,0.10370322316884995,True
111,0.16733936468760172,0.9841269841269841,0.10299640893936157,1.0,1.0,0.10299640893936157,True
112,0.17094337632731785,0.9365079365079365,0.10259505361318588,1.0,1.0,0.10259505361318588,True
113,0.16885241866111755,0.9682539682539683,0.10138533264398575,1.0,1.0,0.10138533264398575,True
114,0.15596636171851838,0.9841269841269841,0.09946189820766449,1.0,1.0,0.09946189820766449,True
115,0.15826540050052462,0.9682539682539683,0.09768947958946228,1.0,1.0,0.09768947958946228,True
116,0.1474431710583823,0.9841269841269841,0.09616788476705551,1.0,1.0,0.09616788476705551,True
117,0.14544567371171618,0.9841269841269841,0.09487225115299225,1.0,1.0,0.09487225115299225,True
118,0.15513068579492115,0.9682539682539683,0.09351600706577301,1.0,1.0,0.09351600706577301,True
119,0.14612426786195665,0.9841269841269841,0.09260985255241394,1.0,1.0,0.09260985255241394,True
120,0.1315492514580015,1.0,0.09252609312534332,1.0,1.0,0.09252609312534332,True
121,0.13555761083724008,0.9841269841269841,0.09115256369113922,1.0,1.0,0.09115256369113922,True
122,0.12829046885645579,0.9841269841269841,0.09019511938095093,1.0,1.0,0.09019511938095093,True
123,0.14468361390015436,0.9841269841269841,0.08873694390058517,1.0,1.0,0.08873694390058517,True
124,0.13876224486600786,0.9841269841269841,0.08763191103935242,1.0,1.0,0.08763191103935242,True
125,0.1428652908357363,0.9841269841269841,0.08561963587999344,1.0,1.0,0.08561963587999344,True
126,0.13784070029145196,0.9841269841269841,0.08401747047901154,1.0,1.0,0.08401747047901154,True
127,0.125041373901897,0.9841269841269841,0.08296001702547073,1.0,1.0,0.08296001702547073,True
128,0.1327249145223981,0.9841269841269841,0.08220057934522629,1.0,1.0,0.08220057934522629,True
129,0.13706424430249228,0.9841269841269841,0.08180418610572815,1.0,1.0,0.08180418610572815,True
130,0.12356775786195483,0.9841269841269841,0.08077768981456757,1.0,1.0,0.08077768981456757,True
131,0.12798083147832326,0.9682539682539683,0.08071000874042511,1.0,1.0,0.08071000874042511,True
132,0.11319567866268612,1.0,0.07997418940067291,1.0,1.0,0.07997418940067291,True
133,0.12073737371062475,0.9841269841269841,0.07847968488931656,1.0,1.0,0.07847968488931656,True
134,0.12188725622873457,0.9682539682539683,0.07730630040168762,1.0,1.0,0.07730630040168762,True
135,0.12637499826295034,0.9841269841269841,0.07632692903280258,1.0,1.0,0.07632692903280258,True
136,0.1202458186991631,0.9841269841269841,0.07548173516988754,1.0,1.0,0.07548173516988754,True
137,0.11111750370926327,0.9841269841269841,0.07462439686059952,1.0,1.0,0.07462439686059952,True
138,0.10431033455663258,0.9841269841269841,0.0736321359872818,1.0,1.0,0.0736321359872818,True
139,0.11579112543000115,0.9841269841269841,0.07329300045967102,1.0,1.0,0.07329300045967102,True
140,0.11064243659613625,0.9841269841269841,0.07277224212884903,1.0,1.0,0.07277224212884903,True
141,0.0941191582925736,1.0,0.07215188443660736,1.0,1.0,0.07215188443660736,True
142,0.10751866738474558,0.9841269841269841,0.0714106485247612,1.0,1.0,0.0714106485247612,True
143,0.10355588876538807,0.9841269841269841,0.07071484625339508,1.0,1.0,0.07071484625339508,True
144,0.10742817440676311,0.9841269841269841,0.07033681124448776,1.0,1.0,0.07033681124448776,True
145,0.11131495527095264,0.9841269841269841,0.0689559355378151,1.0,1.0,0.0689559355378151,True
146,0.10136753486262427,1.0,0.0676724761724472,1.0,1.0,0.0676724761724472,True
147,0.10625871164458138,0.9841269841269841,0.06661048531532288,1.0,1.0,0.06661048531532288,True
148,0.10217412797704575,1.0,0.0659463033080101,1.0,1.0,0.0659463033080101,True
149,0.08934560879355385,0.9841269841269841,0.06523881107568741,1.0,1.0,0.06523881107568741,True
150,0.09593745758609167,0.9841269841269841,0.06442780792713165,1.0,1.0,0.06442780792713165,True
151,0.1018422224691936,0.9841269841269841,0.06366588175296783,1.0,1.0,0.06366588175296783,True
152,0.09084733546016709,0.9841269841269841,0.06294149905443192,1.0,1.0,0.06294149905443192,True
153,0.10124774289036555,0.9841269841269841,0.062282267957925797,1.0,1.0,0.062282267957925797,True
154,0.10554805397987366,0.9841269841269841,0.06157814338803291,1.0,1.0,0.06157814338803291,True
155,0.12087047833298879,0.9682539682539683,0.061370473355054855,1.0,1.0,0.061370473355054855,True
156,0.08969864674976893,0.9841269841269841,0.06017431244254112,1.0,1.0,0.06017431244254112,True
157,0.10233988423669149,0.9841269841269841,0.05994308739900589,1.0,1.0,0.05994308739900589,True
158,0.09330209173143857,0.9841269841269841,0.05941936373710632,1.0,1.0,0.05941936373710632,True
159,0.0847116271773028,1.0,0.058879557996988297,1.0,1.0,0.058879557996988297,True
160,0.11302978628211552,0.9682539682539683,0.05779301002621651,1.0,1.0,0.05779301002621651,True
161,0.09007671759242103,0.9841269841269841,0.057040829211473465,1.0,1.0,0.057040829211473465,True
162,0.10128816974068446,0.9841269841269841,0.05657680332660675,1.0,1.0,0.05657680332660675,True
163,0.08194120086374737,0.9841269841269841,0.056566305458545685,1.0,1.0,0.056566305458545685,True
164,0.08637030257119073,0.9841269841269841,0.056010399013757706,1.0,1.0,0.056010399013757706,True
165,0.08410640332906966,0.9841269841269841,0.0556415393948555,1.0,1.0,0.0556415393948555,True
166,0.08466241461417032,0.9841269841269841,0.05501626059412956,1.0,1.0,0.05501626059412956,True
167,0.09162722303280754,0.9841269841269841,0.0544593445956707,1.0,1.0,0.0544593445956707,True
168,0.08737204022823818,0.9841269841269841,0.053717419505119324,1.0,1.0,0.053717419505119324,True
169,0.07941090244622458,0.9841269841269841,0.052905723452568054,1.0,1.0,0.052905723452568054,True
170,0.07972533344512894,0.9841269841269841,0.052259162068367004,1.0,1.0,0.052259162068367004,True
171,0.0706876509246372,1.0,0.052167102694511414,1.0,1.0,0.052167102694511414,True
172,0.07063154953103216,0.9841269841269841,0.051585957407951355,1.0,1.0,0.051585957407951355,True
173,0.07890997460437199,0.9841269841269841,0.05139856040477753,1.0,1.0,0.05139856040477753,True
174,0.06908042468721905,1.0,0.050966449081897736,1.0,1.0,0.050966449081897736,True
175,0.07630795169444311,0.9841269841269841,0.05036657676100731,1.0,1.0,0.05036657676100731,True
176,0.07618693321470231,0.9841269841269841,0.049928728491067886,1.0,1.0,0.049928728491067886,True
177,0.06763287420783724,0.9841269841269841,0.0490269772708416,1.0,1.0,0.0490269772708416,True
178,0.0746146488993887,0.9841269841269841,0.048459235578775406,1.0,1.0,0.048459235578775406,True
179,0.06978088723761695,0.9841269841269841,0.048109643161296844,1.0,1.0,0.048109643161296844,True
180,0.0765855462541656,0.9841269841269841,0.04803821071982384,1.0,1.0,0.04803821071982384,True
181,0.07787105748577723,0.9841269841269841,0.0480351559817791,1.0,1.0,0.0480351559817791,True
182,0.07402924341814858,0.9841269841269841,0.04786655306816101,1.0,1.0,0.04786655306816101,True
183,0.06768662198668435,1.0,0.047244057059288025,1.0,1.0,0.047244057059288025,True
184,0.07714621178687565,0.9841269841269841,0.04688818007707596,1.0,1.0,0.04688818007707596,True
185,0.0721280061240707,0.9841269841269841,0.0465569831430912,1.0,1.0,0.0465569831430912,True
186,0.0757963898636046,0.9682539682539683,0.046315617859363556,1.0,1.0,0.046315617859363556,True
187,0.06749693942921502,1.0,0.04648260027170181,1.0,1.0,0.046315617859363556,False
188,0.07696121806899707,0.9841269841269841,0.0461592935025692,1.0,1.0,0.0461592935025692,True
189,0.0709087291939391,0.9841269841269841,0.045801036059856415,1.0,1.0,0.045801036059856415,True
190,0.06559819136820143,0.9841269841269841,0.04532327502965927,1.0,1.0,0.04532327502965927,True
191,0.0762657028815103,0.9841269841269841,0.0449286587536335,1.0,1.0,0.0449286587536335,True
192,0.05287676730326244,1.0,0.04434908181428909,1.0,1.0,0.04434908181428909,True
193,0.05586000073642012,1.0,0.044082947075366974,1.0,1.0,0.044082947075366974,True
194,0.07438697121919148,1.0,0.04421870410442352,1.0,1.0,0.044082947075366974,False
195,0.05933166200679446,0.9841269841269841,0.04400371015071869,1.0,1.0,0.04400371015071869,True
196,0.05201175244199851,1.0,0.043677620589733124,1.0,1.0,0.043677620589733124,True
197,0.062232228735136605,1.0,0.04321376606822014,1.0,1.0,0.04321376606822014,True
198,0.04793148133016768,1.0,0.04255520552396774,1.0,1.0,0.04255520552396774,True
199,0.06684169894646085,0.9841269841269841,0.04219653084874153,1.0,1.0,0.04219653084874153,True
200,0.05617822431737468,0.9841269841269841,0.04158177226781845,1.0,1.0,0.04158177226781845,True
201,0.05806274286338261,0.9841269841269841,0.041255973279476166,1.0,1.0,0.041255973279476166,True
202,0.05312449514629349,0.9841269841269841,0.041043370962142944,1.0,1.0,0.041043370962142944,True
203,0.04944123327732086,1.0,0.04069242253899574,1.0,1.0,0.04069242253899574,True
204,0.058218204431117526,0.9841269841269841,0.0408116951584816,1.0,1.0,0.04069242253899574,False
205,0.05024158481567625,1.0,0.04080634191632271,1.0,1.0,0.04069242253899574,False
206,0.05630058203897779,1.0,0.040341079235076904,1.0,1.0,0.040341079235076904,True
207,0.05954988856637289,1.0,0.03966781497001648,1.0,1.0,0.03966781497001648,True
208,0.045292649595510395,1.0,0.03897668793797493,1.0,1.0,0.03897668793797493,True
209,0.06255416518875531,0.9841269841269841,0.038554977625608444,1.0,1.0,0.038554977625608444,True
210,0.04730429920175719,1.0,0.038124941289424896,1.0,1.0,0.038124941289424896,True
211,0.05276288245878522,1.0,0.037574779242277145,1.0,1.0,0.037574779242277145,True
212,0.06421010545085347,0.9841269841269841,0.0373312272131443,1.0,1.0,0.0373312272131443,True
213,0.05533767935065996,0.9841269841269841,0.03736622631549835,1.0,1.0,0.0373312272131443,False
214,0.05772110249196726,1.0,0.037399858236312866,1.0,1.0,0.0373312272131443,False
215,0.049539382259051,1.0,0.03724770247936249,1.0,1.0,0.03724770247936249,True
216,0.05092488279536603,0.9841269841269841,0.036945633590221405,1.0,1.0,0.036945633590221405,True
217,0.05586531888397913,1.0,0.03618665039539337,1.0,1.0,0.03618665039539337,True
218,0.05841278754884288,1.0,0.03573950007557869,1.0,1.0,0.03573950007557869,True
219,0.04600962449515623,1.0,0.035482387989759445,1.0,1.0,0.035482387989759445,True
220,0.05526658987242078,1.0,0.035166725516319275,1.0,1.0,0.035166725516319275,True
